hours,beta_1,se_cluster,se_ols,beta_1_lmer,se_lmer_model,ci_lo,ci_up,inflation_vs_lmer
0.2633777361725909,0.7649200190519826,0.09206475056689137,0.02129916829314508,0.7673149718674268,0.033757310166128686,0.5844731079408755,0.9453669301630897,2.7272537448575225
0.24589264833419341,0.7676463018866239,0.09258534734853309,0.022005049921605825,0.7698696506570379,0.03420766550552131,0.586179021083499,0.9491135826897488,2.706567255622553
0.22956835829578986,0.7705729015232463,0.09320723652953683,0.022745512125822258,0.772621713227872,0.034689387338144376,0.5878867179253542,0.9532590851211384,2.686909273460888
0.21432780315984548,0.7736947053167147,0.09393557673551094,0.023519579705765233,0.7755661217936881,0.03520272786726778,0.5895809749151133,0.9578084357183161,2.6684175467792133
0.20009903607072102,0.7770066006218939,0.09477495870799553,0.024326224200039846,0.7786978385682451,0.03574781712854269,0.5912476815542227,0.962765519689565,2.651209677144814
0.18681488657152986,0.7805034747936483,0.09572935931920777,0.02516438157881605,0.7820118257653021,0.03632466769731294,0.5928739305280011,0.9681330190592956,2.6353815571529426
0.17441264350918192,0.7841802151868426,0.09680210688364381,0.026032967069233515,0.785503045598618,0.036933180574450226,0.5944480856949007,0.9739123446787844,2.62100651441349
0.1628337589906866,0.7880317091563417,0.09799585881332341,0.026930887303976973,0.7891664602819523,0.037573152028406706,0.5959598258822278,0.9801035924304555,2.608135158296937
0.15202357199316888,0.79205284405701,0.09931259210154333,0.02785705005190268,0.7929970320290632,0.038244281164159746,0.5974001635379851,0.986705524576035,2.596795888913534
0.14193105032282682,0.7962385072437126,0.10075360653360592,0.02881037182285933,0.7969897230537104,0.03894617799286148,0.598761438437845,0.9937155760495802,2.5869959961686932
0.13250854970468662,0.800583586071314,0.10231953996095133,0.02978978364611535,0.8011394955696528,0.03967837178781352,0.6000372877478494,1.0011298843947785,2.578723252761518
0.12371158886587513,0.8050829678946786,0.10401039448188813,0.030794235311111303,0.805441311790649,0.040440319531022034,0.6012225947101779,1.0089433410791793,2.57194788983062
0.1154986395506374,0.8097315400686715,0.10582557198242688,0.03182269833726087,0.8098901339304585,0.04123141427806828,0.6023134189831149,1.0171496611542281,2.5666248377688414
0.10783093047580912,0.8145241899481573,0.10776391722604856,0.0328741679113734,0.81448092420284,0.0420509932954049,0.6033069121851022,1.0257414677112124,2.5626961168078854
0.10067226430126917,0.8194558048880005,0.10982376654863843,0.03394766400072506,0.8192086448215528,0.04289834585169111,0.6042012224526692,1.0347103873233319,2.5600932709229167
0.09398884675133412,0.8245212722430657,0.11200300020784464,0.03504223181941293,0.8240682580003555,0.04377272057190982,0.6049953918356903,1.0440471526504411,2.558739752623923
0.08774912708042071,0.8297154793682182,0.11429909653765268,0.03615694179701916,0.8290547259530077,0.044673332288602326,0.605689250154419,1.0537417085820175,2.5585531833454525
0.0819236491298531,0.835033313618322,0.11670918624481995,0.03729088917268576,0.8341630108932679,0.045599368347763965,0.6062833085784749,1.063783318658169,2.559447432577056
0.07648491227269195,0.8404696623482424,0.11923010542677938,0.03844319331487859,0.8393880750348955,0.04654999434725054,0.6067786557117548,1.07416066898473,2.561334477021729
0.07140724159014122,0.8460194129128434,0.12185844616387514,0.03961299684745701,0.8447248805916493,0.04752435930269065,0.6071768584316481,1.0848619673940387,2.5641260177278387
0.06666666666666667,0.8516774526669904,0.12459060381864916,0.040799464646044795,0.8501683897772884,0.048521600249860485,0.607479869182438,1.0958750361515426,2.56773484751273
